status,n,coef,se_hc3,p,ci_low,ci_high,ci_excludes_zero,full_r2,reduced_r2,delta_r2,full_aic,reduced_aic,delta_aic_full_minus_reduced,nested_f_p,focal_vif,mechanism_id,feature,feature_family,mechanism_type,moderator,controls_used,controls_omitted,bh_q,by_q,holm_p,primary_pass,boot_status,n_boot_valid,boot_ci_low,boot_ci_high,boot_ci_excludes_zero,loo_sign_stability,clean_status,clean_n,clean_coef,clean_p,clean_ci_excludes_zero,clean_delta_aic,clean_bh_q,product_all__sample_mode,product_all__product_gate,product_all__n_product_fit_ok,product_all__expected_sign,product_all__sign_consistency,product_all__gosif_gleam_pass,product_all__gosif_gleam_coef,product_all__gosif_gleam_p,product_all__gosif_gleam_bh_q,product_all__n_opposite_significant_products,product_all__dependency_rank_abscoef_spearman,product_all__dependency_flag,product_clean__sample_mode,product_clean__product_gate,product_clean__n_product_fit_ok,product_clean__expected_sign,product_clean__sign_consistency,product_clean__gosif_gleam_pass,product_clean__gosif_gleam_coef,product_clean__gosif_gleam_p,product_clean__gosif_gleam_bh_q,product_clean__n_opposite_significant_products,product_clean__dependency_rank_abscoef_spearman,product_clean__dependency_flag,bootstrap_gate,clean_gate,product_all_gate,product_clean_gate,tower_strict_gate,FULL_STRICT_STRICT_PASS,SATELLITE_STRICT_PASS_NO_TOWER,non_tower_gate_score_0_to_5,full_gate_score_0_to_6,story_category,primary_failure_reason,bootstrap_failure_reason,clean_failure_reason,product_all_failure_reason,product_clean_failure_reason,tower_failure_reason,closest_tier
FIT_OK,191,0.3447319004367837,0.11195708587414907,0.0024012691359421496,0.12381472772864485,0.5656490731449225,True,0.4654250580274877,0.4066220704131991,0.05880298761428859,444.4144000528287,462.3470805761165,-17.932680523287843,1.50352126330079e-05,2.020987164092321,hinge_low_q10__mean_annual_temperature,mean_annual_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True,FIT_OK,300,0.13995229961136457,0.5266510839896553,True,1.0,FIT_OK,159,0.3298884653356188,0.016479550412685284,True,-12.052889450188616,0.017590630163209553,all,PASS,20,1,0.8,True,0.34224020330970134,0.0021899644050209673,0.04116507408913592,0,-0.22144511214974386,False,clean,PASS,20,1,0.9,True,0.3669900688041855,0.008410600285194065,0.05607066856796044,0,-0.33589988921590364,False,True,True,True,True,False,False,True,5,5,temperature gradient,PASS,PASS,PASS,PASS,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_1_SATELLITE_STRICT_PASS_NO_TOWER
FIT_OK,191,0.3446439796654112,0.1119712979162603,0.0024102838106318286,0.12369876331771967,0.5655891960131028,True,0.46539988232835283,0.4066220700635773,0.05877781226477552,444.42339494752304,462.34708068865484,-17.923685741131806,1.5102013544597593e-05,2.020821601602806,hinge_low_q10__mean_temperature,mean_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True,FIT_OK,300,0.1253966546190723,0.5425735305507043,True,1.0,FIT_OK,159,0.3297619709816529,0.016538199298744023,True,-12.043340118070091,0.017590630163209553,all,PASS,20,1,0.8,True,0.3421651247618006,0.002190984138137564,0.041139841844613084,0,-0.22144511214974386,False,clean,PASS,20,1,0.9,True,0.3669039144682551,0.008411723937429103,0.056078159582860686,0,-0.33589988921590364,False,True,True,True,True,False,False,True,5,5,temperature gradient,PASS,PASS,PASS,PASS,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_1_SATELLITE_STRICT_PASS_NO_TOWER
FIT_OK,191,-0.3061132824060475,0.10031270722454048,0.0026208611435202915,-0.5040534082472625,-0.10817315656483253,True,0.4369259273744105,0.40767410700650997,0.029251820367900527,454.33479815457,462.008144261288,-7.673346106717986,0.0025686172630947674,3.203402061371618,interaction_with_mean_vpd__sd_temperature,sd_temperature,temperature,interaction,mean_vpd,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.030813838873102857,0.22465689786880977,1.0,True,FIT_OK,300,-0.5412748119210788,-0.13251344283199137,True,1.0,FIT_OK,159,-0.24784543357954641,0.024103556409804498,True,-3.417564720051871,0.025179608035242197,all,PASS,47,-1,0.8085106382978723,True,-0.3118137573369304,7.714750396230866e-05,0.0036259326862285073,0,-0.14597365014269928,False,clean,PASS,47,-1,0.8085106382978723,True,-0.3700738519416989,8.822470756501183e-05,0.004146561255555556,0,-0.22804261402169532,False,True,True,True,True,False,False,True,5,5,temperature gradient,PASS,PASS,PASS,PASS,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_1_SATELLITE_STRICT_PASS_NO_TOWER
FIT_OK,191,0.29936947198748093,0.10293489266790609,0.004091242825999071,0.0962551690056074,0.5024837749693545,True,0.461044119545594,0.4066220704131991,0.0544220491323949,445.97330060341346,462.3470805761165,-16.373779972703062,3.246149489535997e-05,1.6467972482997777,low_tail_q10__growing_season_mean_lai,growing_season_mean_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.04056738368430404,0.29576784024546915,1.0,True,FIT_OK,300,0.13418886649281528,0.5127760576874547,True,1.0,FIT_OK,159,0.2761874583495112,0.009330152362335758,True,-10.514193824709764,0.011977454879700375,all,PASS,47,1,0.8085106382978723,True,0.2037174774599678,0.023728450038930152,0.06970232198935733,0,0.14345582948315375,False,clean,PASS,47,1,0.8085106382978723,True,0.2258365761929299,0.01878196724996347,0.07281543742822312,0,0.06132691749321617,False,True,True,True,True,False,False,True,5,5,canopy structure/productivity,PASS,PASS,PASS,PASS,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_1_SATELLITE_STRICT_PASS_NO_TOWER
FIT_OK,191,0.29936947198748093,0.10293489266790609,0.004091242825999071,0.0962551690056074,0.5024837749693545,True,0.461044119545594,0.4066220704131991,0.0544220491323949,445.97330060341346,462.3470805761165,-16.373779972703062,3.246149489535997e-05,1.6467972482997777,low_tail_q10__lai,lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.04056738368430404,0.29576784024546915,1.0,True,FIT_OK,300,0.11043199555719774,0.542698555099825,True,1.0,FIT_OK,159,0.2761874583495112,0.009330152362335758,True,-10.514193824709764,0.011977454879700375,all,PASS,47,1,0.8085106382978723,True,0.2037174774599678,0.023728450038930152,0.06970232198935733,0,0.14345582948315375,False,clean,PASS,47,1,0.8085106382978723,True,0.2258365761929299,0.01878196724996347,0.07281543742822312,0,0.06132691749321617,False,True,True,True,True,False,False,True,5,5,canopy structure/productivity,PASS,PASS,PASS,PASS,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_1_SATELLITE_STRICT_PASS_NO_TOWER
FIT_OK,191,0.46538404866422034,0.10735197144453548,2.4200280397473075e-05,0.25355382969236656,0.6772142676360742,True,0.4581431089782768,0.4066220704131991,0.051521038565077726,446.99862962176337,462.3470805761165,-15.348450954353154,5.3940905104843886e-05,4.203764496663442,hinge_low_q25__mat,mat,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.002491675581824501,0.018166256694383327,0.019795829365132977,True,FIT_OK,300,0.2788954485583018,0.6575500194121884,True,1.0,FIT_OK,159,0.475761332282579,0.00021697591384691882,True,-12.49748785768088,0.0019318987838968277,all,FAIL,47,1,0.723404255319149,True,0.47196057367481564,1.3117974923723217e-07,6.165448214149912e-06,0,0.0789516621100349,False,clean,PASS,47,1,0.7659574468085106,True,0.5088652473914901,2.708144337974356e-05,0.0012728278388479475,0,0.009831490194415886,False,True,True,False,True,False,False,False,4,4,other ecological,PASS,PASS,PASS,gate=FAIL; sign consistency=0.723404255319149,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
FIT_OK,191,0.46538404866422034,0.10735197144453548,2.4200280397473075e-05,0.25355382969236656,0.6772142676360742,True,0.4581431089782768,0.4066220704131991,0.051521038565077726,446.99862962176337,462.3470805761165,-15.348450954353154,5.3940905104843886e-05,4.203764496663442,hinge_low_q25__mean_annual_temperature,mean_annual_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.002491675581824501,0.018166256694383327,0.019795829365132977,True,FIT_OK,300,0.2635649064532345,0.6919178341149389,True,1.0,FIT_OK,159,0.475761332282579,0.00021697591384691882,True,-12.49748785768088,0.0019318987838968277,all,FAIL,47,1,0.723404255319149,True,0.47196057367481564,1.3117974923723217e-07,6.165448214149912e-06,0,0.0789516621100349,False,clean,PASS,47,1,0.7659574468085106,True,0.5088652473914901,2.708144337974356e-05,0.0012728278388479475,0,0.009831490194415886,False,True,True,False,True,False,False,False,4,4,temperature gradient,PASS,PASS,PASS,gate=FAIL; sign consistency=0.723404255319149,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
FIT_OK,191,0.4653716825089558,0.10735412530890602,2.4220418778366956e-05,0.2535372134655373,0.6772061515523742,True,0.4581375891235815,0.4066220700635773,0.05151551906000418,447.000575314241,462.34708068865484,-15.346505374413823,5.399298043524133e-05,4.203991473500617,hinge_low_q25__mean_temperature,mean_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.002491675581824501,0.018166256694383327,0.019795829365132977,True,FIT_OK,300,0.25621758955842444,0.6688659696884641,True,1.0,FIT_OK,159,0.47574354993796486,0.0002172968712201913,True,-12.495338373298182,0.0019318987838968277,all,FAIL,47,1,0.723404255319149,True,0.47192519758488694,1.3158470599367999e-07,6.1844811817029595e-06,0,0.0789516621100349,False,clean,PASS,47,1,0.7659574468085106,True,0.5088525609630876,2.715947963070306e-05,0.0012764955426430439,0,0.007733306311461277,False,True,True,False,True,False,False,False,4,4,temperature gradient,PASS,PASS,PASS,gate=FAIL; sign consistency=0.723404255319149,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
FIT_OK,191,0.36819439181993874,0.0935262576626835,0.00011766557696405029,0.18365239788602275,0.5527363857538548,True,0.4741624322286764,0.4066220697437839,0.06754036248489248,439.2668018775904,460.3470807915918,-21.080278914001383,3.006884457091018e-06,2.007201400465955,low_tail_q10__mat,mat,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.006239039420409855,0.045487459308225876,0.09542678291784479,True,FIT_OK,300,0.19824715202977808,0.5712762406655936,True,1.0,FIT_OK,159,0.3702486635412692,0.00017371577150134579,True,-15.689703629106361,0.0019318987838968277,all,FAIL,20,1,0.8,True,0.32750350746214274,0.00032405165189635233,0.0021603443459756824,2,-0.11694292439368496,False,clean,PASS,20,1,0.85,True,0.37040602159774966,0.001908028826579824,0.012720192177198828,0,-0.06717997784318072,False,True,True,False,True,False,False,False,4,4,other ecological,PASS,PASS,PASS,gate=FAIL; opposite significant products=2,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
FIT_OK,191,0.36819439181993874,0.0935262576626835,0.00011766557696405029,0.18365239788602275,0.5527363857538548,True,0.4741624322286764,0.4066220697437839,0.06754036248489248,439.2668018775904,460.3470807915918,-21.080278914001383,3.006884457091018e-06,2.007201400465955,low_tail_q10__mean_annual_temperature,mean_annual_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.006239039420409855,0.045487459308225876,0.09542678291784479,True,FIT_OK,300,0.2071588204773752,0.5708608011248026,True,1.0,FIT_OK,159,0.3702486635412692,0.00017371577150134579,True,-15.689703629106361,0.0019318987838968277,all,FAIL,20,1,0.8,True,0.32750350746214274,0.00032405165189635233,0.0021603443459756824,2,-0.11694292439368496,False,clean,PASS,20,1,0.85,True,0.37040602159774966,0.001908028826579824,0.012720192177198828,0,-0.06717997784318072,False,True,True,False,True,False,False,False,4,4,temperature gradient,PASS,PASS,PASS,gate=FAIL; opposite significant products=2,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
FIT_OK,191,0.36819439181993874,0.0935262576626835,0.00011766557696405029,0.18365239788602275,0.5527363857538548,True,0.4741624322286764,0.4066220697437839,0.06754036248489248,439.2668018775904,460.3470807915918,-21.080278914001383,3.006884457091018e-06,2.007201400465955,low_tail_q10__mean_temperature,mean_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.006239039420409855,0.045487459308225876,0.09542678291784479,True,FIT_OK,300,0.20214716392439508,0.5421424022717758,True,1.0,FIT_OK,159,0.3702486635412692,0.00017371577150134579,True,-15.689703629106361,0.0019318987838968277,all,FAIL,20,1,0.8,True,0.32750350746214274,0.00032405165189635233,0.0021603443459756824,2,-0.11694292439368496,False,clean,PASS,20,1,0.85,True,0.37040602159774966,0.001908028826579824,0.012720192177198828,0,-0.06717997784318072,False,True,True,False,True,False,False,False,4,4,temperature gradient,PASS,PASS,PASS,gate=FAIL; opposite significant products=2,PASS,needs independent tower-derived same-feature/uWUE-response test,TIER_2_ONE_NON_TOWER_GATE_SHORT
